Hs (m),log10(Hs),a (true),a (pred),log10(a_true),log10(a_pred),a / Hs^6
2.961220e+00,4.714707e-01,5.807694e-05,5.836870e-05,-4.235996e+00,-4.233820e+00,8.656767e-08
5.856976e+00,7.676734e-01,3.477120e-03,3.419906e-03,-2.458780e+00,-2.465986e+00,8.471762e-08
3.575028e+00,5.532795e-01,1.798275e-04,1.796557e-04,-3.745144e+00,-3.745559e+00,8.605264e-08
2.157376e+00,3.339258e-01,8.684295e-06,8.815911e-06,-5.061265e+00,-5.054733e+00,8.744039e-08
2.753559e+00,4.398944e-01,3.754446e-05,3.782005e-05,-4.425454e+00,-4.422278e+00,8.676722e-08
1.953439e+00,2.907998e-01,4.786057e-06,4.873901e-06,-5.320022e+00,-5.312123e+00,8.771585e-08
1.593219e+00,2.022754e-01,1.408743e-06,1.443891e-06,-5.851168e+00,-5.840466e+00,8.828398e-08
1.876109e+00,2.732580e-01,3.756017e-06,3.829851e-06,-5.425272e+00,-5.416818e+00,8.782813e-08
4.531860e+00,6.562765e-01,7.461708e-04,7.398793e-04,-3.127162e+00,-3.130839e+00,8.540869e-08
1.749587e+00,2.429356e-01,2.470545e-06,2.524686e-06,-5.607207e+00,-5.597793e+00,8.802253e-08
4.654337e+00,6.678579e-01,8.756419e-04,8.675260e-04,-3.057673e+00,-3.061718e+00,8.533659e-08
2.466543e+00,3.920887e-01,1.939597e-05,1.960660e-05,-4.712288e+00,-4.707598e+00,8.707033e-08
1.261775e+00,1.009820e-01,3.475929e-07,3.589072e-07,-6.458929e+00,-6.445018e+00,8.893862e-08
4.004727e+00,6.025730e-01,3.553178e-04,3.537048e-04,-3.449383e+00,-3.451359e+00,8.574391e-08
2.392952e+00,3.789339e-01,1.617271e-05,1.636402e-05,-4.791217e+00,-4.786110e+00,8.715383e-08
2.812799e+00,4.491387e-01,4.265909e-05,4.294326e-05,-4.369988e+00,-4.367105e+00,8.670873e-08
5.223916e+00,7.179962e-01,1.750477e-03,1.727924e-03,-2.756844e+00,-2.762475e+00,8.502514e-08
1.895475e+00,2.777180e-01,3.994728e-06,4.071930e-06,-5.398513e+00,-5.390200e+00,8.779957e-08
5.778247e+00,7.617961e-01,3.205944e-03,3.154544e-03,-2.494044e+00,-2.501063e+00,8.475394e-08
1.866472e+00,2.710214e-01,3.641727e-06,3.713922e-06,-5.438693e+00,-5.430167e+00,8.784244e-08
2.734766e+00,4.369202e-01,3.603298e-05,3.630537e-05,-4.443300e+00,-4.440029e+00,8.678603e-08
3.096358e+00,4.908512e-01,7.590785e-05,7.618146e-05,-4.119713e+00,-4.118151e+00,8.644543e-08
5.566203e+00,7.455590e-01,2.561730e-03,2.523647e-03,-2.591467e+00,-2.597971e+00,8.485442e-08
4.389066e+00,6.423721e-01,6.157608e-04,6.111886e-04,-3.210588e+00,-3.213825e+00,8.549533e-08
3.601538e+00,5.564880e-01,1.879783e-04,1.877548e-04,-3.725892e+00,-3.726409e+00,8.603254e-08
2.190733e+00,3.405895e-01,9.521741e-06,9.661349e-06,-5.021284e+00,-5.014962e+00,8.739786e-08
5.116366e+00,7.089616e-01,1.545073e-03,1.526170e-03,-2.811051e+00,-2.816397e+00,8.508113e-08
1.278704e+00,1.067701e-01,3.765303e-07,3.886222e-07,-6.424200e+00,-6.410472e+00,8.890105e-08
3.722485e+00,5.708329e-01,2.291800e-04,2.286682e-04,-3.639823e+00,-3.640794e+00,8.594252e-08
1.603179e+00,2.049821e-01,1.462420e-06,1.498610e-06,-5.834928e+00,-5.824311e+00,8.826654e-08
2.024921e+00,3.064082e-01,5.937837e-06,6.039939e-06,-5.226372e+00,-5.218967e+00,8.761602e-08
3.074097e+00,4.877176e-01,7.269173e-05,7.297041e-05,-4.138515e+00,-4.136853e+00,8.646514e-08
5.230621e+00,7.185532e-01,1.764001e-03,1.741201e-03,-2.753501e+00,-2.759151e+00,8.502166e-08
4.393350e+00,6.427957e-01,6.193756e-04,6.147570e-04,-3.208046e+00,-3.211297e+00,8.549266e-08
5.640911e+00,7.513492e-01,2.775074e-03,2.732662e-03,-2.556726e+00,-2.563414e+00,8.481851e-08
2.639214e+00,4.214747e-01,2.910898e-05,2.936208e-05,-4.535973e+00,-4.532213e+00,8.688382e-08
1.799399e+00,2.551274e-01,2.923774e-06,2.985195e-06,-5.534056e+00,-5.525027e+00,8.794440e-08
3.001061e+00,4.772749e-01,6.292578e-05,6.321517e-05,-4.201171e+00,-4.199179e+00,8.653106e-08
2.079105e+00,3.178765e-01,6.957260e-06,7.070973e-06,-5.157562e+00,-5.150521e+00,8.754281e-08
1.417320e+00,1.514680e-01,6.982123e-07,7.182893e-07,-6.156013e+00,-6.143701e+00,8.861173e-08
5.170723e+00,7.135513e-01,1.646216e-03,1.625533e-03,-2.783513e+00,-2.789004e+00,8.505269e-08
1.627749e+00,2.115874e-01,1.602152e-06,1.641012e-06,-5.795296e+00,-5.784888e+00,8.822408e-08
1.586020e+00,2.003085e-01,1.370978e-06,1.405385e-06,-5.862969e+00,-5.852205e+00,8.829661e-08
2.862545e+00,4.567523e-01,4.739069e-05,4.767989e-05,-4.324307e+00,-4.321665e+00,8.666055e-08
3.909857e+00,5.921609e-01,3.077122e-04,3.065477e-04,-3.511855e+00,-3.513502e+00,8.580901e-08
3.055142e+00,4.850315e-01,7.004351e-05,7.032578e-05,-4.154632e+00,-4.152885e+00,8.648203e-08
4.142132e+00,6.172240e-01,4.350339e-04,4.325964e-04,-3.361477e+00,-3.363917e+00,8.565232e-08
3.137432e+00,4.965744e-01,8.215342e-05,8.241506e-05,-4.085374e+00,-4.083993e+00,8.640927e-08
4.970126e+00,6.963674e-01,1.298325e-03,1.283620e-03,-2.886616e+00,-2.891563e+00,8.515931e-08
3.447125e+00,5.374570e-01,1.445178e-04,1.445465e-04,-3.840079e+00,-3.839993e+00,8.615202e-08
2.297709e+00,3.612950e-01,1.267503e-05,1.284147e-05,-4.897051e+00,-4.891385e+00,8.726593e-08
3.612551e+00,5.578140e-01,1.914535e-04,1.912075e-04,-3.717937e+00,-3.718495e+00,8.602427e-08
4.629900e+00,6.655716e-01,8.484156e-04,8.406923e-04,-3.071391e+00,-3.075363e+00,8.535082e-08
2.486189e+00,3.955342e-01,2.034157e-05,2.055727e-05,-4.691616e+00,-4.687035e+00,8.704833e-08
4.159068e+00,6.189960e-01,4.458155e-04,4.432601e-04,-3.350845e+00,-3.353341e+00,8.564120e-08
4.009408e+00,6.030803e-01,3.578169e-04,3.561793e-04,-3.446339e+00,-3.448331e+00,8.574072e-08
2.594878e+00,4.141170e-01,2.629547e-05,2.653835e-05,-4.580119e+00,-4.576126e+00,8.693047e-08
4.063979e+00,6.089514e-01,3.880504e-04,3.861088e-04,-3.411112e+00,-3.413290e+00,8.570397e-08
1.435086e+00,1.568780e-01,7.523972e-07,7.737265e-07,-6.123553e+00,-6.111413e+00,8.857673e-08
3.825666e+00,5.827070e-01,2.700359e-04,2.691998e-04,-3.568578e+00,-3.569925e+00,8.586822e-08
1.116360e+00,4.780415e-02,1.667262e-07,1.728221e-07,-6.777996e+00,-6.762401e+00,8.928416e-08
5.404354e+00,7.327437e-01,2.146060e-03,2.116130e-03,-2.668358e+00,-2.674458e+00,8.493367e-08
5.103481e+00,7.078665e-01,1.521872e-03,1.503373e-03,-2.817622e+00,-2.822933e+00,8.508791e-08
5.905719e+00,7.712728e-01,3.654398e-03,3.593323e-03,-2.437184e+00,-2.444504e+00,8.469536e-08
2.197551e+00,3.419389e-01,9.700923e-06,9.842186e-06,-5.013187e+00,-5.006908e+00,8.738926e-08
1.781008e+00,2.506658e-01,2.748993e-06,2.807655e-06,-5.560826e+00,-5.551656e+00,8.797297e-08
5.400784e+00,7.324567e-01,2.137569e-03,2.107801e-03,-2.670080e+00,-2.676170e+00,8.493546e-08
2.959553e+00,4.712261e-01,5.788100e-05,5.817280e-05,-4.237464e+00,-4.235280e+00,8.656920e-08
4.644905e+00,6.669769e-01,8.650487e-04,8.570860e-04,-3.062959e+00,-3.066976e+00,8.534210e-08
4.017644e+00,6.039714e-01,3.622498e-04,3.605681e-04,-3.440992e+00,-3.443013e+00,8.573509e-08
4.623834e+00,6.650022e-01,8.417683e-04,8.341403e-04,-3.074807e+00,-3.078761e+00,8.535439e-08
2.959297e+00,4.711885e-01,5.785095e-05,5.814279e-05,-4.237689e+00,-4.235504e+00,8.656944e-08
4.635845e+00,6.661289e-01,8.549741e-04,8.471567e-04,-3.068047e+00,-3.072036e+00,8.534738e-08
2.002373e+00,3.015449e-01,5.551990e-06,5.649461e-06,-5.255551e+00,-5.247993e+00,8.764715e-08
1.711247e+00,2.333127e-01,2.162994e-06,2.211947e-06,-5.664945e+00,-5.655225e+00,8.808435e-08
3.304492e+00,5.191047e-01,1.121521e-04,1.123245e-04,-3.950193e+00,-3.949525e+00,8.626738e-08
4.225864e+00,6.259155e-01,4.905377e-04,4.874800e-04,-3.309328e+00,-3.312043e+00,8.559803e-08
4.049064e+00,6.073546e-01,3.795833e-04,3.777280e-04,-3.420693e+00,-3.422821e+00,8.571396e-08
2.634658e+00,4.207243e-01,2.880876e-05,2.906085e-05,-4.540475e+00,-4.536692e+00,8.688859e-08
2.293900e+00,3.605745e-01,1.254949e-05,1.271495e-05,-4.901374e+00,-4.895685e+00,8.727059e-08
2.207482e+00,3.438972e-01,9.966962e-06,1.011067e-05,-5.001437e+00,-4.995220e+00,8.737685e-08
1.562952e+00,1.939457e-01,1.255607e-06,1.287715e-06,-5.901146e+00,-5.890180e+00,8.833760e-08
5.938612e+00,7.736850e-01,3.778234e-03,3.714440e-03,-2.422711e+00,-2.430107e+00,8.468055e-08
3.143510e+00,4.974149e-01,8.311294e-05,8.337251e-05,-4.080331e+00,-4.078977e+00,8.640398e-08
2.706239e+00,4.323662e-01,3.383577e-05,3.410289e-05,-4.470624e+00,-4.467209e+00,8.681485e-08
1.569192e+00,1.956761e-01,1.285985e-06,1.318704e-06,-5.890764e+00,-5.879853e+00,8.832646e-08
1.149868e+00,6.064795e-02,1.990981e-07,2.061841e-07,-6.700933e+00,-6.685745e+00,8.920055e-08
1.194980e+00,7.736064e-02,2.508092e-07,2.594194e-07,-6.600657e+00,-6.585998e+00,8.909197e-08
5.651992e+00,7.522016e-01,2.807945e-03,2.764861e-03,-2.551611e+00,-2.558327e+00,8.481329e-08
1.509465e+00,1.788232e-01,1.018870e-06,1.046077e-06,-5.991881e+00,-5.980436e+00,8.843508e-08
1.653587e+00,2.184270e-01,1.760925e-06,1.802735e-06,-5.754259e+00,-5.744068e+00,8.818001e-08
2.877915e+00,4.590779e-01,4.893806e-05,4.922842e-05,-4.310353e+00,-4.307784e+00,8.664599e-08
2.860411e+00,4.564285e-01,4.717918e-05,4.746823e-05,-4.326250e+00,-4.323597e+00,8.666272e-08
4.317687e+00,6.352512e-01,5.580668e-04,5.542108e-04,-3.253314e+00,-3.256325e+00,8.553976e-08
5.777618e+00,7.617489e-01,3.203852e-03,3.152495e-03,-2.494328e+00,-2.501346e+00,8.475421e-08
3.537339e+00,5.486767e-01,1.687482e-04,1.686437e-04,-3.772761e+00,-3.773030e+00,8.608160e-08
5.956280e+00,7.749751e-01,3.846182e-03,3.780880e-03,-2.414970e+00,-2.422407e+00,8.467249e-08
4.243195e+00,6.276929e-01,5.027326e-04,4.995340e-04,-3.298663e+00,-3.301435e+00,8.558690e-08
1.280880e+00,1.075086e-01,3.803914e-07,3.925862e-07,-6.419769e+00,-6.406065e+00,8.889630e-08
1.228244e+00,8.928455e-02,2.957241e-07,3.056103e-07,-6.529113e+00,-6.514832e+00,8.901448e-08
5.447597e+00,7.362049e-01,2.251173e-03,2.219218e-03,-2.647591e+00,-2.653800e+00,8.491225e-08
5.071919e+00,7.051724e-01,1.466269e-03,1.448730e-03,-2.833786e+00,-2.839013e+00,8.510465e-08
5.658769e+00,7.527220e-01,2.828205e-03,2.784703e-03,-2.548489e+00,-2.555221e+00,8.481004e-08
4.325183e+00,6.360045e-01,5.639056e-04,5.599785e-04,-3.248794e+00,-3.251829e+00,8.553506e-08
3.168472e+00,5.008498e-01,8.715214e-05,8.740254e-05,-4.059722e+00,-4.058476e+00,8.638237e-08
2.342669e+00,3.697109e-01,1.423786e-05,1.441597e-05,-4.846555e+00,-4.841156e+00,8.721248e-08
5.658702e+00,7.527168e-01,2.828005e-03,2.784508e-03,-2.548520e+00,-2.555252e+00,8.481008e-08
2.686728e+00,4.292237e-01,3.239824e-05,3.266143e-05,-4.489479e+00,-4.485965e+00,8.683470e-08
2.942791e+00,4.687594e-01,5.594168e-05,5.623382e-05,-4.252264e+00,-4.250002e+00,8.658478e-08
2.343387e+00,3.698440e-01,1.426405e-05,1.444237e-05,-4.845757e+00,-4.840362e+00,8.721163e-08
2.368133e+00,3.744062e-01,1.519205e-05,1.537683e-05,-4.818384e+00,-4.813133e+00,8.718261e-08
2.376196e+00,3.758822e-01,1.550503e-05,1.569195e-05,-4.809527e+00,-4.804323e+00,8.717328e-08
5.323295e+00,7.261805e-01,1.960028e-03,1.933618e-03,-2.707738e+00,-2.713629e+00,8.497432e-08
1.297935e+00,1.132531e-01,4.118110e-07,4.248348e-07,-6.385302e+00,-6.371780e+00,8.885901e-08
4.478091e+00,6.510929e-01,6.946028e-04,6.890071e-04,-3.158263e+00,-3.161776e+00,8.544100e-08
3.515681e+00,5.460095e-01,1.626433e-04,1.625741e-04,-3.788764e+00,-3.788949e+00,8.609828e-08
2.489886e+00,3.961795e-01,2.052373e-05,2.074041e-05,-4.687744e+00,-4.683183e+00,8.704428e-08
5.440591e+00,7.356461e-01,2.233859e-03,2.202239e-03,-2.650944e+00,-2.657135e+00,8.491572e-08
5.492803e+00,7.397940e-01,2.365611e-03,2.331422e-03,-2.626057e+00,-2.632379e+00,8.489005e-08
5.886419e+00,7.698512e-01,3.583325e-03,3.523805e-03,-2.445714e+00,-2.452988e+00,8.470415e-08
5.825135e+00,7.653060e-01,3.365232e-03,3.310431e-03,-2.472985e+00,-2.480115e+00,8.473224e-08
5.880069e+00,7.693824e-01,3.560196e-03,3.501178e-03,-2.448526e+00,-2.455786e+00,8.470707e-08
4.915992e+00,6.916112e-01,1.215756e-03,1.202403e-03,-2.915154e+00,-2.919950e+00,8.518887e-08
4.600787e+00,6.628321e-01,8.169065e-04,8.096313e-04,-3.087828e+00,-3.091713e+00,8.536787e-08
2.614782e+00,4.174356e-01,2.752914e-05,2.777668e-05,-4.560207e+00,-4.556320e+00,8.690946e-08
4.950152e+00,6.946186e-01,1.267332e-03,1.253139e-03,-2.897110e+00,-2.902001e+00,8.517020e-08
1.704285e+00,2.315423e-01,2.110731e-06,2.158780e-06,-5.675567e+00,-5.665792e+00,8.809575e-08
2.930513e+00,4.669437e-01,5.455584e-05,5.484803e-05,-4.263159e+00,-4.260839e+00,8.659622e-08
2.428130e+00,3.852719e-01,1.765269e-05,1.785324e-05,-4.753189e+00,-4.748283e+00,8.711352e-08
3.256197e+00,5.127106e-01,1.026699e-04,1.028758e-04,-3.988557e+00,-3.987687e+00,8.630766e-08
4.969090e+00,6.962769e-01,1.296703e-03,1.282026e-03,-2.887159e+00,-2.892103e+00,8.515995e-08
2.961089e+00,4.714514e-01,5.806145e-05,5.835319e-05,-4.236112e+00,-4.233935e+00,8.656772e-08
3.968903e+00,5.986705e-01,3.366684e-04,3.352352e-04,-3.472798e+00,-3.474650e+00,8.576828e-08
3.406721e+00,5.323365e-01,1.346476e-04,1.347246e-04,-3.870801e+00,-3.870553e+00,8.618421e-08
3.159725e+00,4.996493e-01,8.571857e-05,8.597231e-05,-4.066925e+00,-4.065641e+00,8.638985e-08
1.797723e+00,2.547229e-01,2.907480e-06,2.968643e-06,-5.536483e+00,-5.527442e+00,8.794694e-08
3.871438e+00,5.878723e-01,2.900101e-04,2.890029e-04,-3.537587e+00,-3.539098e+00,8.583581e-08
4.462662e+00,6.495940e-01,6.803673e-04,6.749596e-04,-3.167257e+00,-3.170722e+00,8.545032e-08
4.732457e+00,6.750867e-01,9.676079e-04,9.581340e-04,-3.014301e+00,-3.018574e+00,8.529157e-08
2.980864e+00,4.743421e-01,6.042712e-05,6.071802e-05,-4.218768e+00,-4.216682e+00,8.654958e-08
5.109300e+00,7.083614e-01,1.532314e-03,1.513634e-03,-2.814652e+00,-2.819979e+00,8.508486e-08
3.659359e+00,5.634050e-01,2.068279e-04,2.064778e-04,-3.684391e+00,-3.685127e+00,8.598913e-08
4.179773e+00,6.211528e-01,4.592993e-04,4.565949e-04,-3.337904e+00,-3.340469e+00,8.562779e-08
5.017688e+00,7.005036e-01,1.374679e-03,1.358698e-03,-2.861799e+00,-2.866877e+00,8.513358e-08
4.783651e+00,6.797595e-01,1.032134e-03,1.021681e-03,-2.986264e+00,-2.990685e+00,8.526261e-08
5.022186e+00,7.008927e-01,1.382089e-03,1.365984e-03,-2.859464e+00,-2.864554e+00,8.513123e-08
1.844292e+00,2.658297e-01,3.389675e-06,3.458179e-06,-5.469842e+00,-5.461153e+00,8.787573e-08
2.936613e+00,4.678467e-01,5.524068e-05,5.553288e-05,-4.257741e+00,-4.255450e+00,8.659050e-08
4.154609e+00,6.185302e-01,4.429556e-04,4.404318e-04,-3.353640e+00,-3.356121e+00,8.564419e-08
1.762695e+00,2.461772e-01,2.583702e-06,2.639700e-06,-5.587758e+00,-5.578445e+00,8.800173e-08
1.786366e+00,2.519704e-01,2.798994e-06,2.858449e-06,-5.552998e+00,-5.543869e+00,8.796459e-08
3.991787e+00,6.011674e-01,3.484846e-04,3.469381e-04,-3.457816e+00,-3.459748e+00,8.575265e-08
3.086974e+00,4.895329e-01,7.453786e-05,7.481376e-05,-4.127623e+00,-4.126019e+00,8.645372e-08
2.193981e+00,3.412329e-01,9.606747e-06,9.747164e-06,-5.017424e+00,-5.011122e+00,8.739386e-08
5.900163e+00,7.708640e-01,3.633819e-03,3.573195e-03,-2.439637e+00,-2.446943e+00,8.469793e-08
1.808144e+00,2.572329e-01,3.010070e-06,3.072832e-06,-5.521423e+00,-5.512461e+00,8.793085e-08
2.765514e+00,4.417759e-01,3.853319e-05,3.881071e-05,-4.414165e+00,-4.411048e+00,8.675531e-08
3.679675e+00,5.658095e-01,2.138141e-04,2.134147e-04,-3.669964e+00,-3.670776e+00,8.597404e-08
4.771241e+00,6.786314e-01,1.016173e-03,1.005963e-03,-2.993032e+00,-2.997418e+00,8.526953e-08
4.505698e+00,6.537621e-01,7.206952e-04,7.147503e-04,-3.142248e+00,-3.145846e+00,8.542437e-08
3.839726e+00,5.843003e-01,2.760455e-04,2.751589e-04,-3.559019e+00,-3.560416e+00,8.585824e-08
3.972382e+00,5.990509e-01,3.384426e-04,3.369926e-04,-3.470515e+00,-3.472380e+00,8.576588e-08
3.981349e+00,6.000303e-01,3.430529e-04,3.415587e-04,-3.464639e+00,-3.466535e+00,8.575977e-08
4.475176e+00,6.508102e-01,6.918950e-04,6.863354e-04,-3.159960e+00,-3.163464e+00,8.544280e-08
4.090779e+00,6.118060e-01,4.036595e-04,4.015563e-04,-3.393985e+00,-3.396254e+00,8.568610e-08
5.327886e+00,7.265549e-01,1.970193e-03,1.943592e-03,-2.705491e+00,-2.711395e+00,8.497200e-08
2.207503e+00,3.439013e-01,9.967521e-06,1.011122e-05,-5.001413e+00,-4.995196e+00,8.737672e-08
2.882317e+00,4.597417e-01,4.938895e-05,4.967953e-05,-4.306370e+00,-4.303823e+00,8.664174e-08
1.095961e+00,3.979523e-02,1.492625e-07,1.548103e-07,-6.826049e+00,-6.810200e+00,8.933640e-08
4.587325e+00,6.615595e-01,8.026686e-04,7.955949e-04,-3.095464e+00,-3.099308e+00,8.537581e-08
5.840382e+00,7.664413e-01,3.418431e-03,3.362486e-03,-2.466173e+00,-2.473340e+00,8.472525e-08
1.803407e+00,2.560937e-01,2.963068e-06,3.025099e-06,-5.528258e+00,-5.519260e+00,8.793815e-08
5.449567e+00,7.363620e-01,2.256062e-03,2.224014e-03,-2.646649e+00,-2.652863e+00,8.491131e-08
2.869605e+00,4.578222e-01,4.809636e-05,4.838614e-05,-4.317888e+00,-4.315279e+00,8.665388e-08
2.710663e+00,4.330755e-01,3.416900e-05,3.443697e-05,-4.466368e+00,-4.462975e+00,8.681040e-08
1.378499e+00,1.394064e-01,5.910408e-07,6.085710e-07,-6.228383e+00,-6.215689e+00,8.868969e-08
3.288498e+00,5.169976e-01,1.089343e-04,1.091187e-04,-3.962835e+00,-3.962101e+00,8.628069e-08
5.163059e+00,7.129071e-01,1.631630e-03,1.611206e-03,-2.787378e+00,-2.792849e+00,8.505670e-08
5.568942e+00,7.457727e-01,2.569304e-03,2.531067e-03,-2.590184e+00,-2.596696e+00,8.485305e-08
3.088805e+00,4.897905e-01,7.480357e-05,7.507897e-05,-4.126078e+00,-4.124482e+00,8.645208e-08
5.074698e+00,7.054102e-01,1.471095e-03,1.453474e-03,-2.832359e+00,-2.837593e+00,8.510321e-08
5.489596e+00,7.395404e-01,2.357336e-03,2.323312e-03,-2.627578e+00,-2.633893e+00,8.489170e-08
3.915954e+00,5.928376e-01,3.106023e-04,3.094118e-04,-3.507795e+00,-3.509463e+00,8.580476e-08
5.469463e+00,7.379447e-01,2.305937e-03,2.272917e-03,-2.637153e+00,-2.643416e+00,8.490154e-08
1.441925e+00,1.589426e-01,7.741675e-07,7.959942e-07,-6.111165e+00,-6.099090e+00,8.856343e-08
2.203353e+00,3.430840e-01,9.855607e-06,9.998298e-06,-5.006317e+00,-5.000074e+00,8.738200e-08
2.393799e+00,3.790877e-01,1.620712e-05,1.639865e-05,-4.790294e+00,-4.785192e+00,8.715284e-08
5.690320e+00,7.551367e-01,2.924151e-03,2.878666e-03,-2.534000e+00,-2.540809e+00,8.479514e-08
5.087218e+00,7.064803e-01,1.493005e-03,1.475007e-03,-2.825939e+00,-2.831206e+00,8.509659e-08
1.073467e+00,3.078866e-02,1.317987e-07,1.367872e-07,-6.880089e+00,-6.863955e+00,8.939506e-08
2.121346e+00,3.266116e-01,7.849623e-06,7.972843e-06,-5.105151e+00,-5.098387e+00,8.748701e-08
4.102369e+00,6.130347e-01,4.105704e-04,4.083948e-04,-3.386612e+00,-3.388920e+00,8.567851e-08
1.699937e+00,2.304328e-01,2.078625e-06,2.126114e-06,-5.682224e+00,-5.672413e+00,8.810284e-08
3.538052e+00,5.487642e-01,1.689524e-04,1.688466e-04,-3.772236e+00,-3.772508e+00,8.608097e-08
1.128210e+00,5.239006e-02,1.776314e-07,1.840644e-07,-6.750480e+00,-6.735030e+00,8.925436e-08
1.137684e+00,5.602151e-02,1.867706e-07,1.934831e-07,-6.728692e+00,-6.713357e+00,8.923063e-08
4.076490e+00,6.102864e-01,3.952734e-04,3.932574e-04,-3.403102e+00,-3.405323e+00,8.569564e-08
3.753317e+00,5.744152e-01,2.408079e-04,2.402073e-04,-3.618329e+00,-3.619414e+00,8.592010e-08
5.401574e+00,7.325203e-01,2.139445e-03,2.109642e-03,-2.669699e+00,-2.675791e+00,8.493505e-08
1.468883e+00,1.669871e-01,8.651708e-07,8.890418e-07,-6.062898e+00,-6.051078e+00,8.851146e-08
2.479660e+00,3.943921e-01,2.002314e-05,2.023716e-05,-4.698468e+00,-4.693851e+00,8.705558e-08
2.789056e+00,4.454573e-01,4.054367e-05,4.082468e-05,-4.392077e+00,-4.389077e+00,8.673195e-08
2.746048e+00,4.387081e-01,3.693415e-05,3.720849e-05,-4.432572e+00,-4.429358e+00,8.677473e-08
1.527007e+00,1.838410e-01,1.092006e-06,1.120758e-06,-5.961775e+00,-5.950488e+00,8.840279e-08
3.836561e+00,5.839421e-01,2.746832e-04,2.738078e-04,-3.561168e+00,-3.562554e+00,8.586044e-08
3.490978e+00,5.429472e-01,1.559059e-04,1.558744e-04,-3.807137e+00,-3.807225e+00,8.611757e-08
1.135480e+00,5.517946e-02,1.846105e-07,1.912571e-07,-6.733744e+00,-6.718382e+00,8.923617e-08
3.568539e+00,5.524905e-01,1.778779e-04,1.777183e-04,-3.749878e+00,-3.750268e+00,8.605762e-08
2.432598e+00,3.860703e-01,1.784848e-05,1.805020e-05,-4.748399e+00,-4.743518e+00,8.710848e-08
3.142289e+00,4.972462e-01,8.291944e-05,8.317950e-05,-4.081344e+00,-4.079984e+00,8.640507e-08
4.848733e+00,6.856283e-01,1.119306e-03,1.107496e-03,-2.951051e+00,-2.955658e+00,8.522606e-08
4.263731e+00,6.297898e-01,5.175088e-04,5.141378e-04,-3.286082e+00,-3.288920e+00,8.557385e-08
4.713532e+00,6.733465e-01,9.446226e-04,9.354934e-04,-3.024742e+00,-3.028959e+00,8.530249e-08
5.010985e+00,6.999231e-01,1.363697e-03,1.347902e-03,-2.865282e+00,-2.870342e+00,8.513725e-08
1.285135e+00,1.089486e-01,3.880351e-07,4.004327e-07,-6.411129e+00,-6.397470e+00,8.888694e-08
1.410858e+00,1.494834e-01,6.793286e-07,6.989640e-07,-6.167920e+00,-6.155545e+00,8.862459e-08
3.187375e+00,5.034331e-01,9.031879e-05,9.056108e-05,-4.044222e+00,-4.043058e+00,8.636604e-08
4.170711e+00,6.202101e-01,4.533564e-04,4.507178e-04,-3.343560e+00,-3.346095e+00,8.563363e-08
3.468978e+00,5.402015e-01,1.501027e-04,1.501025e-04,-3.823611e+00,-3.823612e+00,8.613478e-08
3.013519e+00,4.790739e-01,6.450937e-05,6.479743e-05,-4.190377e+00,-4.188442e+00,8.651961e-08
5.539193e+00,7.434465e-01,2.488044e-03,2.451433e-03,-2.604142e+00,-2.610580e+00,8.486746e-08
2.818148e+00,4.499638e-01,4.314814e-05,4.343294e-05,-4.365038e+00,-4.362181e+00,8.670349e-08
4.368781e+00,6.403603e-01,5.988815e-04,5.945221e-04,-3.222659e+00,-3.225832e+00,8.550791e-08
1.271660e+00,1.043711e-01,3.642551e-07,3.760188e-07,-6.438594e+00,-6.424790e+00,8.891666e-08
4.361919e+00,6.396776e-01,5.932597e-04,5.889707e-04,-3.226755e+00,-3.229906e+00,8.551216e-08
3.017405e+00,4.796336e-01,6.501007e-05,6.529779e-05,-4.187019e+00,-4.185102e+00,8.651612e-08
3.595299e+00,5.557350e-01,1.860328e-04,1.858218e-04,-3.730411e+00,-3.730903e+00,8.603725e-08
1.483382e+00,1.712531e-01,9.176932e-07,9.427204e-07,-6.037302e+00,-6.025617e+00,8.848394e-08
1.907192e+00,2.803943e-01,4.145201e-06,4.224481e-06,-5.382454e+00,-5.374227e+00,8.778236e-08
1.731870e+00,2.385153e-01,2.324187e-06,2.375888e-06,-5.633729e+00,-5.624174e+00,8.805099e-08
4.254868e+00,6.288860e-01,5.110877e-04,5.077920e-04,-3.291505e+00,-3.294314e+00,8.557947e-08
4.730225e+00,6.748818e-01,9.648719e-04,9.554394e-04,-3.015530e+00,-3.019797e+00,8.529284e-08
1.255677e+00,9.887789e-02,3.376344e-07,3.486777e-07,-6.471553e+00,-6.457576e+00,8.895223e-08
1.566517e+00,1.949352e-01,1.272889e-06,1.305347e-06,-5.895209e+00,-5.884274e+00,8.833128e-08
5.644040e+00,7.515901e-01,2.784324e-03,2.741723e-03,-2.555280e+00,-2.561976e+00,8.481706e-08
2.728336e+00,4.358979e-01,3.552766e-05,3.579890e-05,-4.449433e+00,-4.446130e+00,8.679252e-08
4.069851e+00,6.095785e-01,3.914269e-04,3.894506e-04,-3.407349e+00,-3.409548e+00,8.570005e-08
4.091274e+00,6.118585e-01,4.039528e-04,4.018465e-04,-3.393669e+00,-3.395940e+00,8.568581e-08
1.417504e+00,1.515242e-01,6.987537e-07,7.188431e-07,-6.155676e+00,-6.143366e+00,8.861129e-08
2.898929e+00,4.622376e-01,5.112165e-05,5.141306e-05,-4.291395e+00,-4.288927e+00,8.662596e-08
